user_id,total_interactions,unique_exercises,accuracy,hint_rate,active_days
209964,291,5,0.9072,0.0172,20.0
209965,37,6,0.6486,0.2162,0.0
209977,1321,81,0.8955,0.025,111.0
209981,52,8,0.9231,0.0385,2.1
209984,93,17,0.828,0.0968,2.4
209985,1030,72,0.8311,0.0398,11.3
209989,220,31,0.8409,0.1136,2.0
209990,130,23,0.9077,0.0308,1.7
209992,61,2,0.8033,0.0,0.0
209993,580,45,0.9552,0.0,15.5
209996,88,9,0.8977,0.0114,0.0
210001,193,7,0.6528,0.114,12.1
210002,309,32,0.6634,0.246,74.0
210007,513,38,0.7524,0.1092,120.2
210011,56,10,0.8393,0.0714,0.0
210012,33,5,0.9697,0.0,0.0
210014,143,13,0.7902,0.1958,28.0
210017,78,13,0.7949,0.1795,0.0
210018,93,12,0.4516,0.5161,35.0
210021,108,9,0.7963,0.1111,162.0
210025,32,10,0.625,0.1875,8.0
210031,955,38,0.712,0.0168,36.9
210032,60,10,0.55,0.0667,7.0
210034,426,35,0.8638,0.0282,26.0
210035,1272,66,0.8868,0.0542,601.0
210040,259,22,0.8185,0.0888,11.5
210041,392,23,0.8138,0.1224,52.0
210044,1775,75,0.8659,0.027,112.0
210050,48,2,0.9792,0.0,189.3
210051,437,16,0.8741,0.0023,2.5
210067,150,14,0.8933,0.0,7.0
210071,44,16,0.8409,0.0455,20.1
210073,264,37,0.8674,0.0303,194.9
210079,40,7,0.975,0.025,0.0
210085,303,34,0.8416,0.0396,392.3
210087,64,9,0.7812,0.1562,25.0
210089,30,14,0.6,0.0333,0.0
210090,262,30,0.8053,0.1412,158.8
210091,2098,105,0.8103,0.0758,135.9
210096,388,27,0.866,0.0567,46.3
210097,49,3,0.8367,0.0,0.0
210099,166,19,0.759,0.1807,92.1
210100,71,3,0.9437,0.0282,0.0
210104,2449,187,0.9253,0.022,349.9
210107,221,7,0.905,0.0317,0.9
210108,39,7,0.8974,0.0,0.0
210119,458,42,0.9301,0.0022,32.0
210120,55,12,0.8,0.0909,0.0
210123,39,8,0.9231,0.0256,7.0
210124,736,56,0.8329,0.0584,231.0
210126,42,5,0.8333,0.0476,0.0
210128,42,7,0.8333,0.0952,0.0
210130,50,6,0.74,0.02,5.9
210135,1154,74,0.8241,0.0563,420.4
210139,76,10,0.4342,0.4868,149.9
210144,47,8,0.9362,0.0,0.0
210153,207,20,0.8019,0.0676,282.1
210157,1300,112,0.82,0.0823,123.2
210158,99,12,0.9091,0.0303,23.5
210160,161,12,0.8571,0.0186,68.3
210161,156,14,0.8974,0.0,0.0
210163,49,9,0.898,0.0,0.0
210167,267,43,0.8839,0.0112,2.0
210172,138,15,0.7536,0.0,0.0
210173,90,11,0.8,0.1111,0.0
210174,52,6,0.9231,0.0,0.0
210178,1166,89,0.7933,0.0549,246.0
210179,647,47,0.8794,0.0433,53.9
210186,692,58,0.9061,0.0318,280.6
210187,2321,51,0.9031,0.0418,112.0
210191,89,17,0.764,0.0562,14.0
210195,187,32,0.9037,0.0053,3.9
210199,86,7,0.8721,0.0,0.0
210202,42,11,0.8333,0.0714,84.0
210204,517,49,0.8762,0.0097,87.0
210206,366,37,0.7104,0.2186,25.0
210207,2369,93,0.764,0.0519,105.0
210209,37,4,0.6757,0.2432,7.0
210212,856,47,0.8621,0.0432,313.5
210216,56,8,0.9107,0.0357,0.0
210218,473,25,0.9408,0.0042,73.0
210219,51,12,0.6471,0.2941,0.0
210220,51,12,0.9412,0.0,0.0
210222,42,8,0.9286,0.0,0.0
210224,32,4,0.6875,0.125,17.0
210226,60,10,0.4667,0.3667,0.0
210227,148,16,0.7973,0.0743,25.1
210229,833,71,0.8968,0.0288,74.7
210232,67,8,0.9552,0.0,7.0
210237,59,9,0.9661,0.0,1.1
210238,94,10,0.8617,0.0319,4.4
210241,38,8,0.7895,0.1579,84.8
210243,393,36,0.799,0.0992,56.0
210245,34,7,0.7059,0.2647,0.0
210246,48,2,0.9167,0.0208,0.0
210248,34,7,0.5588,0.0882,0.0
210249,89,7,0.618,0.2584,82.1
210257,45,11,0.4889,0.3778,29.0
210259,497,31,0.8189,0.0463,267.1
210263,99,7,0.7475,0.1717,1.6
210264,52,6,0.9038,0.0577,7.8
210266,110,12,0.9182,0.0273,0.0
210267,492,42,0.9065,0.0427,184.0
210269,398,26,0.8266,0.0452,35.0
210270,1014,79,0.9093,0.0039,53.0
210276,413,49,0.8402,0.0194,21.0
210284,45,6,0.4444,0.5111,14.0
210285,30,8,0.9,0.0,63.0
210290,49,15,0.5306,0.3673,0.0
210292,107,14,0.8318,0.0654,21.1
210298,120,15,0.7833,0.125,119.0
210301,2200,127,0.7423,0.065,266.0
210305,175,21,0.84,0.0629,71.0
210308,78,6,0.8077,0.0,0.0
210309,80,5,0.7,0.25,84.0
210310,39,5,0.7436,0.1795,0.0
210311,152,17,0.8355,0.0987,230.0
210312,40,6,0.975,0.0,0.0
210313,43,7,0.6512,0.0465,14.0
210314,245,24,0.898,0.0571,14.3
210315,246,24,0.7846,0.065,49.0
210317,563,55,0.9698,0.0089,23.8
210320,62,7,0.8548,0.0806,218.8
210324,621,53,0.9034,0.0016,35.3
210328,48,2,0.875,0.0417,19.6
210329,533,31,0.7598,0.0863,210.1
210332,46,6,0.8696,0.0217,0.0
210336,64,6,0.9375,0.0469,0.0
210340,83,9,0.9398,0.012,35.0
210345,310,39,0.771,0.0452,307.1
210349,32,9,0.9062,0.0,0.0
210352,164,23,0.9146,0.0244,0.3
210356,41,6,0.561,0.3659,5.2
210357,68,11,0.9559,0.0,1.5
210361,74,9,0.7432,0.2162,0.0
210362,51,7,0.9608,0.0,0.0
210363,65,17,0.9231,0.0769,35.0
210366,43,12,0.8837,0.0465,0.0
210369,193,26,0.7927,0.114,69.3
210371,1129,57,0.8344,0.0363,352.1
210373,213,41,0.6479,0.1596,107.0
210374,541,46,0.8429,0.0277,28.0
210377,740,68,0.8405,0.0473,113.0
210381,88,9,0.9545,0.0,1.0
210384,84,12,0.869,0.0357,109.1
210398,234,18,0.8419,0.1111,98.2
210401,32,3,0.9375,0.0,0.0
210402,814,52,0.8366,0.0233,430.2
210405,968,58,0.7634,0.0568,223.9
210407,294,37,0.8571,0.0646,7.2
210415,32,15,0.8125,0.0625,0.0
210416,311,43,0.8457,0.0161,224.0
210427,187,9,0.9251,0.0107,24.9
210431,589,40,0.8319,0.0424,77.0
210435,44,8,0.8864,0.0455,0.0
210439,94,4,0.7872,0.0426,0.0
210443,77,8,0.7403,0.1558,7.0
210444,33,9,0.9394,0.0,0.0
210445,119,12,0.8487,0.0,3.7
210446,40,1,0.825,0.0,0.0
210452,176,16,0.642,0.1705,46.9
210457,112,12,0.9554,0.0089,152.2
210465,834,51,0.8225,0.0683,42.0
210475,157,13,0.8535,0.0701,113.0
210476,382,25,0.8586,0.0759,2.1
210477,361,42,0.9114,0.0111,77.0
210482,48,9,0.8958,0.0625,0.0
210483,157,19,0.5478,0.293,75.6
210485,39,10,0.5641,0.3333,0.0
210486,79,6,0.7848,0.0,0.0
210490,370,47,0.8946,0.0108,77.0
210491,34,10,0.9118,0.0588,1.0
210492,137,25,0.5255,0.3431,123.1
210493,395,31,0.8228,0.0582,105.0
210495,315,34,0.8508,0.0921,50.4
210498,64,7,0.3438,0.625,161.8
210499,1963,93,0.8248,0.0346,176.6
210500,277,15,0.8123,0.0505,24.4
210501,203,24,0.9163,0.0197,167.9
210502,30,10,0.4667,0.4667,0.0
210505,56,14,0.75,0.1964,11.1
210506,33,5,0.9394,0.0,0.0
210507,195,13,0.7795,0.1026,120.9
210508,72,16,0.5972,0.1806,95.1
210510,59,6,0.8475,0.1186,2.0
210512,138,18,0.7536,0.1522,14.0
210513,202,14,0.8366,0.0644,0.1
210515,30,5,0.7333,0.0,0.0
210516,373,34,0.8418,0.0375,247.1
210517,40,12,0.95,0.025,0.0
210518,317,40,0.7666,0.1293,43.9
210519,4183,213,0.9182,0.0124,332.1
210524,46,7,0.8043,0.0652,0.2
210527,81,13,0.9506,0.0,0.0
210531,184,14,0.9293,0.0272,35.0
210533,147,3,0.7007,0.1224,0.0
210534,34,5,0.3235,0.2353,0.0
210547,32,7,0.9688,0.0,0.0
210556,111,19,0.9099,0.009,119.0
210558,30,2,0.5,0.4333,0.2
210559,42,1,0.619,0.2619,0.0
210563,72,4,0.9167,0.0,235.1
210565,148,12,0.8041,0.027,79.0
210567,300,21,0.83,0.0633,28.8
210568,161,12,0.9255,0.0311,207.0
210570,126,10,0.8968,0.0079,0.0
210574,56,12,0.9286,0.0357,0.0
210576,315,27,0.8,0.0222,96.1
210579,44,10,0.8864,0.0,0.0
210581,31,7,1.0,0.0,0.0
210582,62,14,0.7097,0.0645,0.0
210584,170,17,0.9235,0.0235,7.0
210585,378,40,0.8333,0.0635,94.3
210589,160,22,0.8625,0.0688,28.1
210591,116,24,0.931,0.0259,54.0
210597,56,12,0.8393,0.1429,0.0
210599,51,8,0.9608,0.0196,7.0
210601,549,33,0.6867,0.1767,78.0
210602,168,20,0.875,0.0714,6.0
210603,297,30,0.8249,0.0741,123.9
210604,63,13,0.9048,0.0317,63.0
210605,126,20,0.7778,0.0317,0.1
210607,71,13,0.7887,0.0423,14.0
210608,265,34,0.9094,0.0302,16.4
210609,92,9,0.8478,0.0435,8.1
210613,890,66,0.8843,0.0247,184.3
210615,253,31,0.8735,0.0593,1.0
210619,61,9,0.918,0.0,7.0
210621,131,14,0.9466,0.0,0.0
210624,214,23,0.8738,0.0,2.0
210633,762,51,0.853,0.0906,161.1
210635,92,9,0.6087,0.2935,25.3
210637,82,10,0.8902,0.0244,81.1
210640,88,21,0.8523,0.0455,0.0
210646,45,10,0.6444,0.0222,0.0
210655,278,28,0.8597,0.0576,49.1
210656,1682,67,0.6784,0.0719,56.1
210660,297,29,0.9158,0.0101,2.1
210661,81,12,0.8765,0.0494,63.2
210663,33,5,1.0,0.0,0.0
210673,780,76,0.7859,0.0987,57.2
210676,152,22,0.9276,0.0197,3.3
210678,48,14,0.75,0.1042,0.0
210684,539,54,0.8701,0.0334,11.3
210689,92,9,0.9457,0.0217,150.7
210692,219,10,0.8767,0.0457,14.0
210695,475,55,0.9305,0.0126,1.7
210696,63,6,0.8571,0.0159,14.4
210697,53,7,0.7736,0.0566,7.0
210699,145,20,0.9517,0.0,3.2
210700,49,6,0.8776,0.0,0.0
210702,113,28,0.9115,0.0177,1.0
210703,117,21,0.6496,0.1795,0.1
210704,235,12,0.7702,0.1872,32.0
210705,86,6,0.6163,0.2791,28.0
210707,76,13,0.7237,0.2237,2.8
210712,92,16,0.9239,0.0217,1.7
210726,112,12,0.7946,0.0893,209.1
210727,439,36,0.8679,0.0228,53.0
210729,277,40,0.7978,0.0686,133.0
210730,3265,126,0.7786,0.0496,384.3
210734,285,18,0.8667,0.0,2.5
210740,78,6,0.7821,0.0513,63.0
210742,626,49,0.8259,0.0911,14.7
210743,2712,144,0.8389,0.0483,420.1
210749,62,10,0.8226,0.0484,53.8
210751,32,7,0.8438,0.0625,0.0
210755,341,38,0.8856,0.0264,18.0
210757,615,49,0.8569,0.0325,54.0
210758,6282,179,0.8418,0.0385,314.5
210762,1644,93,0.7762,0.0791,125.2
210764,172,34,0.6279,0.3372,241.1
210766,32,3,0.9688,0.0,0.0
210767,887,65,0.8952,0.0034,75.5
210768,569,37,0.9192,0.0281,198.4
210770,1074,68,0.8538,0.0242,13.4
210774,44,7,0.9091,0.0,0.0
210775,133,15,0.8195,0.0226,0.1
210782,91,18,0.9121,0.0,51.0
210783,57,10,0.9298,0.0351,2.5
210784,41,2,0.8049,0.0976,0.0
210787,209,32,0.8804,0.0431,4.3
210790,42,13,0.881,0.0238,0.0
210793,187,18,0.8396,0.0802,14.0
210795,217,18,0.9355,0.0323,8.0
210797,37,13,0.4865,0.4324,1.9
210798,184,24,0.8587,0.0652,233.3
210800,64,9,0.8281,0.0156,53.8
210811,129,18,0.969,0.0078,5.9
210816,1606,91,0.825,0.0479,45.0
210823,519,49,0.8478,0.0135,99.9
210824,302,33,0.9106,0.0331,89.7
210825,31,5,1.0,0.0,0.0
210828,40,2,0.675,0.225,0.1
210829,236,36,0.9534,0.0042,0.0
210830,57,11,0.5789,0.2105,0.0
210832,117,16,0.8376,0.0,27.5
210834,496,39,0.8468,0.0484,141.7
210841,235,26,0.6426,0.2723,491.5
210842,89,16,0.9551,0.0337,117.6
210843,59,6,0.7119,0.2203,0.0
210844,44,17,0.6136,0.25,0.0
210847,39,9,0.6923,0.0256,0.0
210849,44,6,0.7045,0.1364,36.0
210852,223,22,0.7713,0.0852,28.0
210854,138,21,0.9493,0.0,0.0
210859,38,2,0.8684,0.0263,7.0
210860,64,7,1.0,0.0,5.0
210863,88,7,0.9545,0.0,0.0
210866,65,3,0.6615,0.3231,0.0
210867,226,11,0.8009,0.0752,89.0
210869,55,11,0.8,0.0727,5.0
210872,48,3,0.7083,0.2083,10.3
210873,139,22,0.8489,0.0504,132.0
210878,758,65,0.8311,0.0567,34.2
210880,38,8,0.8158,0.0789,102.4
210885,91,8,0.7692,0.1319,182.2
210892,594,83,0.697,0.1094,418.5
210895,153,16,0.915,0.0065,485.5
210896,488,39,0.8053,0.1004,258.4
210898,546,67,0.8846,0.0238,21.0
210899,947,53,0.849,0.0475,43.9
210901,263,17,0.8137,0.0875,21.9
210902,974,79,0.8922,0.0164,147.2
210903,249,40,0.8675,0.0884,56.0
210909,43,1,0.7907,0.0465,0.0
210912,646,65,0.8854,0.0,140.0
210914,32,5,0.8438,0.0938,0.0
210918,46,4,0.4783,0.3696,0.0
210924,141,13,0.7801,0.1277,243.5
210925,48,5,0.9583,0.0,0.0
210931,607,35,0.7743,0.0774,94.6
210935,68,9,0.9118,0.0,0.0
210936,43,4,0.5814,0.0465,0.0
210940,419,47,0.7041,0.2124,12.0
210942,306,28,0.8137,0.085,14.0
210953,62,8,0.9355,0.0323,42.0
210958,485,45,0.7464,0.1464,79.9
210962,194,15,0.9742,0.0155,201.3
210964,553,28,0.8553,0.0741,98.3
210966,38,6,0.6842,0.2632,0.3
210971,41,7,0.6829,0.0488,0.0
210973,667,36,0.937,0.012,19.8
210975,69,15,0.9275,0.0,0.0
210977,1627,134,0.9109,0.0117,26.3
210978,77,17,0.7143,0.1818,0.1
210981,398,17,0.6508,0.2186,77.0
210985,328,29,0.8841,0.0061,0.4
210988,65,10,0.9385,0.0154,10.1
210989,57,11,0.8772,0.0175,56.0
210994,40,6,0.825,0.0,0.0
210996,119,18,0.9328,0.0252,63.0
211000,428,39,0.8621,0.0607,132.0
211002,55,17,0.6909,0.1273,14.0
211007,92,7,0.8913,0.0109,21.0
211010,73,14,0.8082,0.0685,34.9
211011,73,23,0.8904,0.0274,0.0
211013,1728,111,0.8999,0.0145,577.0
211014,128,14,0.9766,0.0078,0.0
211015,30,9,0.7667,0.1,0.0
211017,247,24,0.834,0.0,19.2
211018,324,36,0.9105,0.0154,0.2
211024,40,9,0.75,0.025,7.0
211026,109,15,0.6972,0.1376,3.2
211029,76,9,0.75,0.1316,196.1
211032,53,5,0.9057,0.0189,7.0
211037,32,9,0.7812,0.1562,0.0
211039,50,8,0.64,0.0,0.0
211042,555,40,0.9099,0.0486,39.0
211044,220,29,0.7455,0.1591,290.8
211047,56,10,0.6429,0.1964,0.0
211051,43,6,0.7674,0.093,18.0
211058,172,12,0.8198,0.1279,77.0
211062,242,20,0.7397,0.1405,0.1
211069,1034,45,0.9342,0.0164,119.0
211071,363,39,0.9174,0.0165,265.6
211072,88,14,0.7386,0.1477,13.1
211074,155,11,0.8065,0.0774,7.0
211078,40,6,0.925,0.0,0.0
211086,206,19,0.966,0.0049,64.1
211090,58,3,0.8966,0.0,0.0
211092,144,13,0.9514,0.0278,2.8
211099,103,9,0.932,0.0194,23.3
211100,41,12,0.4878,0.439,35.4
211104,38,5,0.8947,0.0,0.0
211113,91,19,0.7363,0.0879,6.0
211114,68,10,0.7941,0.0735,28.0
211115,160,21,0.875,0.025,55.9
211117,33,8,0.7879,0.0909,0.0
211118,278,29,0.9101,0.0144,0.1
211123,230,24,0.8217,0.087,102.5
211124,430,14,0.6442,0.0953,111.8
211125,77,12,0.7922,0.1299,49.0
211126,712,59,0.7626,0.1067,87.0
211130,134,19,0.8507,0.0896,3.0
211132,46,3,0.2174,0.4783,0.0
211135,72,1,0.8333,0.0,0.0
211141,59,11,0.8644,0.0339,251.9
211142,203,22,0.9409,0.0049,21.0
211146,58,12,0.7931,0.0517,7.0
211152,219,13,0.9543,0.0137,0.0
211153,268,32,0.4813,0.3209,231.0
211161,97,20,0.9691,0.0,0.0
211162,84,9,0.9643,0.0,0.0
211166,161,19,0.9317,0.0435,222.1
211167,32,5,0.9688,0.0312,0.0
211168,32,6,0.875,0.0,0.0
211171,180,15,0.9,0.0167,43.1
211176,56,8,0.8929,0.0536,2.9
211181,758,60,0.8496,0.0515,542.5
211188,36,6,0.8611,0.0556,211.4
211189,51,12,0.7843,0.1569,0.0
211191,50,8,0.98,0.0,63.0
211196,54,11,0.9259,0.037,3.1
211198,48,6,0.9167,0.0,0.0
211200,83,9,0.9639,0.0,0.0
211204,33,4,0.8485,0.0606,10.0
211205,947,34,0.6959,0.1563,88.2
211207,174,16,0.8103,0.0805,35.0
211209,30,5,0.8,0.0,0.0
211214,685,63,0.7883,0.0569,13.0
211215,2323,121,0.8773,0.0306,105.0
211218,34,5,0.9706,0.0,0.0
211223,215,18,0.8186,0.0512,192.9
211227,549,50,0.8324,0.0801,29.0
211231,72,9,0.9861,0.0,0.0
211252,109,23,0.945,0.0092,2.2
211255,512,36,0.873,0.0469,66.3
211256,207,3,0.971,0.0145,0.0
211259,146,16,0.8562,0.0753,49.0
211263,48,12,0.7292,0.0833,0.0
211268,764,72,0.8966,0.017,89.8
211275,115,13,0.9565,0.0087,33.5
211276,256,15,0.875,0.0156,8.0
211283,871,53,0.8749,0.0161,52.0
211284,112,12,0.8482,0.0089,7.0
211285,31,6,0.9677,0.0,0.0
211288,95,16,0.7579,0.2,3.4
211292,709,66,0.9252,0.0183,1.0
211293,339,22,0.7935,0.0973,40.8
211294,36,7,0.6111,0.3611,0.0
211298,33,9,0.9394,0.0303,0.0
211302,242,22,0.781,0.1364,136.8
211309,84,9,0.9286,0.0357,49.0
211313,104,18,0.8942,0.0385,192.0
211319,317,37,0.8927,0.0158,0.1
211320,31,5,0.7742,0.0645,0.0
211321,197,23,0.8122,0.0812,279.2
211325,303,29,0.8713,0.0297,95.0
211327,570,48,0.8596,0.0596,263.0
211329,540,40,0.8426,0.0074,1.3
211333,168,17,0.5833,0.0714,255.9
211338,2446,171,0.7862,0.063,111.5
211339,32,4,0.7812,0.0,0.0
211340,286,16,0.8636,0.0734,97.2
211347,55,9,0.6364,0.0,0.0
211348,31,6,0.8065,0.0645,14.3
211351,47,8,0.8723,0.0213,0.0
211353,88,15,0.9545,0.0114,0.0
211356,321,18,0.676,0.1994,7.0
211357,54,3,0.9259,0.0185,0.0
211358,68,9,0.8971,0.0294,31.4
211362,704,69,0.7145,0.169,450.8
211363,72,6,0.9306,0.0,0.0
211365,140,13,0.8857,0.0071,3.3
211369,157,29,0.8599,0.0573,42.0
211379,234,28,0.6923,0.2393,84.0
211382,89,13,0.7416,0.0562,14.0
211384,47,10,0.6596,0.1277,0.0
211390,40,3,0.925,0.0,11.0
211393,32,9,0.4688,0.4375,6.2
211397,35,4,0.8857,0.0286,0.0
211399,48,8,0.9167,0.0,0.0
211400,79,8,0.8481,0.1013,0.1
211403,542,72,0.8838,0.0443,105.0
211405,82,11,0.8902,0.0366,7.0
211410,600,69,0.7683,0.11,364.1
211411,36,9,0.9167,0.0,0.0
211414,118,13,0.9492,0.0,12.2
211416,70,4,0.8714,0.0714,10.0
211417,278,19,0.8633,0.0576,1.0
211424,50,8,0.68,0.12,0.0
211426,2405,130,0.9106,0.0299,337.1
211427,84,11,0.881,0.0,7.4
211428,250,16,0.88,0.032,249.0
211433,33,5,0.9091,0.0,0.0
211434,268,34,0.7948,0.0784,35.1
211436,68,7,0.8382,0.1176,247.9
211445,107,13,0.8972,0.0561,36.3
211447,40,13,0.8,0.0,0.3
211448,225,8,0.7289,0.0267,7.1
211454,697,31,0.8393,0.0617,96.0
211455,40,2,0.675,0.0,0.0
211457,56,7,0.875,0.0,0.6
211460,80,4,0.75,0.1625,0.0
211461,33,3,0.8182,0.0303,0.0
211464,60,7,0.9667,0.0,0.0
211466,427,63,0.8478,0.0632,8.2
211473,42,9,0.619,0.3095,49.0
211474,62,13,0.8226,0.0323,0.0
211475,32,2,0.9062,0.0,0.0
211478,192,19,0.9271,0.0156,124.1
211481,378,29,0.836,0.0397,133.0
211486,80,10,0.9375,0.025,0.0
211494,419,30,0.8568,0.0286,9.5
211499,77,13,0.6104,0.2338,0.0
211500,32,9,0.9688,0.0,0.0
211502,328,43,0.9055,0.0244,83.7
211505,51,7,0.902,0.0,0.0
211506,40,2,0.95,0.0,0.0
211510,88,9,0.8977,0.0,15.3
211513,85,10,0.9882,0.0,0.0
211514,170,15,0.9588,0.0059,0.1
211516,1191,32,0.7045,0.1612,221.1
211517,32,1,0.875,0.0,0.0
211518,117,18,0.7692,0.1538,11.1
211520,42,15,0.7381,0.0476,7.0
211524,527,54,0.9469,0.0171,60.1
211525,104,16,0.9712,0.0,86.8
211526,94,6,0.9149,0.0,0.0
211529,62,8,0.8387,0.0161,248.6
211531,1418,54,0.6573,0.189,253.0
211535,254,23,0.8622,0.0315,107.0
211536,56,11,0.375,0.5179,134.9
211538,1743,97,0.8313,0.0115,5.4
211540,178,20,0.7528,0.0899,28.0
211542,208,16,0.8269,0.0048,156.0
211545,5907,345,0.8312,0.0576,54.2
211552,32,4,0.9688,0.0312,0.0
211553,66,14,0.5606,0.2121,10.6
211554,1534,101,0.8455,0.0528,341.4
211555,90,22,0.6667,0.1111,12.0
211557,358,30,0.852,0.0251,91.0
211561,131,13,0.8855,0.0382,0.0
211564,258,38,0.7636,0.1008,125.2
211567,251,10,0.7131,0.004,24.0
211571,78,9,0.9615,0.0,0.0
211572,513,67,0.9123,0.0136,9.0
211579,1447,95,0.8784,0.0352,85.0
211580,99,8,0.8485,0.0101,0.7
211587,88,8,0.5455,0.2955,2.3
211589,100,15,0.62,0.2,11.0
211593,41,4,0.9268,0.0,0.0
211595,231,36,0.8182,0.0736,208.3
211603,37,11,0.8649,0.0541,0.0
211605,43,4,0.8837,0.0,0.0
211606,159,14,0.8805,0.044,106.0
211608,105,10,0.781,0.1143,30.2
211610,115,18,0.8087,0.0783,156.1
211611,170,12,0.9059,0.0,1.0
211612,111,17,0.7117,0.2432,7.1
211617,145,16,0.9172,0.0,0.0
211624,123,11,0.8293,0.0081,7.0
211628,305,26,0.9475,0.0,6.9
211630,60,22,0.7,0.0667,7.0
211631,64,9,0.9062,0.0156,0.0
211633,638,38,0.9295,0.0078,256.9
211635,149,14,0.8255,0.0134,8.0
211639,202,23,0.9059,0.0198,10.7
211642,100,7,0.73,0.09,0.0
211646,254,23,0.9213,0.0197,63.0
211648,779,82,0.7099,0.095,204.3
211650,174,19,0.7816,0.0977,63.0
211652,218,15,0.7752,0.0183,105.0
211653,421,61,0.9501,0.0143,76.1
211657,32,2,0.625,0.2812,0.0
211658,53,10,0.6226,0.2642,0.0
211659,108,23,0.8796,0.037,131.4
211660,508,37,0.8268,0.0925,11.2
211664,80,13,0.6375,0.2125,14.0
211665,35,6,0.8,0.0286,0.0
211666,36,4,0.8611,0.0556,9.7
211667,137,11,0.781,0.1387,14.0
211668,409,61,0.8313,0.0244,5.1
211671,110,9,0.8727,0.0,3.9
211674,32,6,0.9375,0.0312,0.0
211675,280,32,0.825,0.0179,84.0
211677,55,10,0.5273,0.2909,112.0
211678,96,10,0.9688,0.0,2.3
211679,51,10,0.8431,0.0,0.0
211687,128,28,0.8359,0.1016,40.2
211690,44,16,0.5227,0.3182,31.1
211705,226,23,0.8451,0.0442,63.6
211709,60,4,0.8833,0.0,0.0
211710,57,15,0.6842,0.1579,0.0
211715,30,3,0.2667,0.5,7.0
211717,1012,92,0.7026,0.1858,107.9
211719,38,8,0.9737,0.0263,0.0
211727,247,17,0.9433,0.0121,22.0
211733,57,12,0.9298,0.0,32.0
211737,556,48,0.8759,0.0396,0.3
211752,249,49,0.5904,0.2008,21.0
211754,51,10,0.9216,0.0,0.0
211757,44,11,0.7727,0.0909,7.1
211758,108,13,0.787,0.1852,77.0
211762,525,35,0.8876,0.0343,4.2
211773,1859,89,0.7784,0.0732,213.1
211775,268,17,0.8134,0.0336,28.0
211776,354,53,0.9181,0.0141,273.0
211777,128,17,0.8438,0.0,0.0
211778,32,8,0.7188,0.2188,8.1
211779,78,7,0.7436,0.1923,9.0
211780,4128,242,0.9012,0.0349,497.2
211781,64,10,0.8594,0.0469,7.0
211783,56,4,0.75,0.1429,0.0
211785,83,18,0.8193,0.0482,55.2
211788,32,1,0.6875,0.2812,0.0
211789,1940,60,0.9216,0.016,215.0
211795,62,9,0.9194,0.0,0.0
211797,44,15,0.9318,0.0,1.0
211802,34,10,0.8235,0.0588,1.0
211803,63,9,0.8413,0.0794,21.0
211809,100,11,0.74,0.11,21.0
211810,1482,108,0.8731,0.0175,304.4
211811,45,7,0.9556,0.0,0.0
211812,277,21,0.8375,0.0289,211.4
211818,974,97,0.9035,0.0421,230.0
211820,32,6,0.9375,0.0312,0.0
211823,289,22,0.9066,0.0035,5.2
211826,208,8,0.7019,0.0769,22.3
211827,54,8,0.7963,0.0556,0.0
211830,59,5,0.9322,0.0,0.0
211831,74,22,0.7297,0.2162,58.0
211834,101,22,0.8416,0.0297,9.0
211837,110,8,0.5818,0.3727,7.9
211839,74,10,0.9324,0.0135,7.0
211840,110,9,0.9,0.0273,63.0
211841,495,40,0.8929,0.0101,35.0
211842,571,56,0.9177,0.0088,118.9
211844,40,7,0.925,0.0,0.0
211848,120,3,0.9167,0.0583,0.0
211851,73,14,0.8904,0.0137,0.0
211854,163,10,0.7178,0.0,0.0
211857,231,17,0.8874,0.0563,56.0
211858,993,67,0.7764,0.0796,77.9
211868,52,13,0.7308,0.1538,35.0
211874,30,6,0.8667,0.0667,4.9
211875,85,35,0.7059,0.0588,29.0
211876,56,8,0.8571,0.0179,0.0
211879,771,63,0.8885,0.0402,15.0
211884,52,8,0.8846,0.0,7.0
211887,74,12,0.8378,0.0676,4.3
211891,267,16,0.839,0.0749,42.0
211897,879,82,0.8646,0.0398,30.5
211900,64,2,0.7656,0.0938,0.0
211906,44,4,0.9545,0.0,94.9
211914,34,12,0.8824,0.0,0.0
211916,1575,64,0.8768,0.0463,76.3
211917,1568,122,0.8699,0.0191,217.1
211928,72,11,0.9444,0.0139,0.0
211929,66,7,0.4697,0.4394,21.0
211934,534,48,0.8708,0.015,33.0
211936,32,3,0.7812,0.2188,0.0
211938,35,10,0.8571,0.0286,0.0
211944,31,8,0.8387,0.0323,0.0
211946,406,40,0.8596,0.0493,32.9
211949,342,37,0.8216,0.076,98.0
211959,378,20,0.9048,0.0212,0.1
211960,69,7,0.9275,0.029,4.0
211962,97,1,0.7423,0.0103,0.0
211963,902,58,0.8426,0.071,42.0
211966,38,6,0.7632,0.0789,20.0
211968,262,19,0.9008,0.0115,21.0
211970,599,14,0.9416,0.0267,87.4
211981,399,45,0.8647,0.0376,9.1
211983,50,6,0.96,0.0,0.0
211988,82,8,0.9268,0.0366,0.0
211991,703,21,0.7496,0.1664,95.7
211996,88,16,0.4545,0.1818,21.0
211998,570,54,0.8912,0.0263,230.0
212000,125,15,0.816,0.064,387.9
212003,164,24,0.9207,0.0122,28.0
212006,333,29,0.5976,0.2312,132.2
212007,40,2,0.525,0.3,0.0
212008,503,41,0.8449,0.0417,169.2
212010,86,10,0.4419,0.4767,127.8
